course_id,lecture_id,lecture_index_global,lecture_title,lecture_duration,lecture_type,lecture_index_section,section_title,section_index
3848374,24944188,41,Setup Postgres using Docker,06:42,lecture,2,Setting up Environment - Setup Postgres Database on Ubuntu VM,5
3848374,24944192,42,Docker Cheat Sheet,12:14,lecture,3,Setting up Environment - Setup Postgres Database on Ubuntu VM,5
3848374,24944196,43,Accessing Postgres using Docker CLI,04:45,lecture,4,Setting up Environment - Setup Postgres Database on Ubuntu VM,5
3848374,24944216,44,Create Database and User,04:56,lecture,5,Setting up Environment - Setup Postgres Database on Ubuntu VM,5
3848374,24944232,45,Execute SQL Scripts,05:47,lecture,6,Setting up Environment - Setup Postgres Database on Ubuntu VM,5
3848374,26170042,46,Setup SQL Workbench,03:57,lecture,7,Setting up Environment - Setup Postgres Database on Ubuntu VM,5
3848374,27986904,47,Download Postgres Driver,05:35,lecture,8,Setting up Environment - Setup Postgres Database on Ubuntu VM,5
3848374,24944242,48,Connecting to Postgres using SQL Workbench,10:43,lecture,9,Setting up Environment - Setup Postgres Database on Ubuntu VM,5
3848374,24944254,49,Jupyter Lab and Postgresql on local systems such as Mac,05:59,lecture,10,Setting up Environment - Setup Postgres Database on Ubuntu VM,5
3848374,25823318,50,Jupyter Lab and Postgresql using Ubuntu VM,09:41,lecture,11,Setting up Environment - Setup Postgres Database on Ubuntu VM,5
3848374,24944430,51,Connecting to Database,04:21,lecture,1,Database Essentials - Getting Started,6
3848374,24944434,52,Using psql,11:59,lecture,2,Database Essentials - Getting Started,6
3848374,24944440,53,Setup Postgres using Docker,14:16,lecture,3,Database Essentials - Getting Started,6
3848374,24944444,54,Setup SQL Workbench,03:57,lecture,4,Database Essentials - Getting Started,6
3848374,24944446,55,Connecting to Postgres using SQL Workbench,05:35,lecture,5,Database Essentials - Getting Started,6
3848374,24944452,56,SQL Workbench Features,08:17,lecture,6,Database Essentials - Getting Started,6
3848374,24944464,57,Data Loading Utilities,07:21,lecture,7,Database Essentials - Getting Started,6
3848374,24944470,58,Loading Data - Docker,08:45,lecture,8,Database Essentials - Getting Started,6
3848374,24944606,59,Database Operations - Overview,02:08,lecture,1,Database Essentials - Database Operations,7
3848374,24944610,60,CRUD Operations,02:16,lecture,2,Database Essentials - Database Operations,7
3848374,24944614,61,Creating Table,04:54,lecture,3,Database Essentials - Database Operations,7
3848374,24944616,62,Inserting Data,05:20,lecture,4,Database Essentials - Database Operations,7
3848374,24944620,63,Updating Data,05:04,lecture,5,Database Essentials - Database Operations,7
3848374,24944626,64,Deleting Data,02:40,lecture,6,Database Essentials - Database Operations,7
3848374,24944632,65,Overview of Transactions,01:59,lecture,7,Database Essentials - Database Operations,7
3848374,24944638,66,Exercise - Database Operations,04:47,lecture,8,Database Essentials - Database Operations,7
3848374,24944848,67,Standard Transformations,01:33,lecture,1,Database Essentials - Writing Basic SQL Queries,8
3848374,24944870,68,Overview of Data Model,03:10,lecture,2,Database Essentials - Writing Basic SQL Queries,8
3848374,24944880,69,Define Problem Statement,03:33,lecture,3,Database Essentials - Writing Basic SQL Queries,8
3848374,24944894,70,Preparing Tables,05:12,lecture,4,Database Essentials - Writing Basic SQL Queries,8
3848374,24944912,71,Selecting or Projecting Data,04:03,lecture,5,Database Essentials - Writing Basic SQL Queries,8
3848374,24944946,72,Filtering Data,14:29,lecture,6,Database Essentials - Writing Basic SQL Queries,8
3848374,24944960,73,Joining Tables - Inner,07:01,lecture,7,Database Essentials - Writing Basic SQL Queries,8
3848374,24944970,74,Joining Tables - Outer,07:01,lecture,8,Database Essentials - Writing Basic SQL Queries,8
3848374,24944984,75,Performing Aggregations,11:20,lecture,9,Database Essentials - Writing Basic SQL Queries,8
3848374,24944996,76,Sorting Data,12:50,lecture,10,Database Essentials - Writing Basic SQL Queries,8
3848374,24945022,77,Solution - Daily Product Revenue,03:53,lecture,11,Database Essentials - Writing Basic SQL Queries,8
3848374,24945062,78,Exercises - Writing Basic SQL Queries,03:15,lecture,12,Database Essentials - Writing Basic SQL Queries,8
3848374,24946284,79,DDL - Data Definition Language,04:55,lecture,1,Database Essentials - Creating Tables and Indexes,9
3848374,24946292,80,Overview of Data Types,06:47,lecture,2,Database Essentials - Creating Tables and Indexes,9
3848374,24946306,81,Adding or Modifying Columns,07:47,lecture,3,Database Essentials - Creating Tables and Indexes,9
3848374,24946314,82,Different Type of Constraints,07:09,lecture,4,Database Essentials - Creating Tables and Indexes,9
3848374,24946320,83,Managing Constraints,09:40,lecture,5,Database Essentials - Creating Tables and Indexes,9
3848374,24946390,84,Indexes on Tables,08:47,lecture,6,Database Essentials - Creating Tables and Indexes,9
3848374,24946328,85,Indexes for Constraints,04:51,lecture,7,Database Essentials - Creating Tables and Indexes,9
3848374,24946342,86,Overview of Sequences,12:03,lecture,8,Database Essentials - Creating Tables and Indexes,9
3848374,24946350,87,Truncating Tables,06:15,lecture,9,Database Essentials - Creating Tables and Indexes,9
3848374,24946358,88,Dropping Tables,03:24,lecture,10,Database Essentials - Creating Tables and Indexes,9
3848374,24946422,89,Overview of Partitioning,01:14,lecture,1,Database Essentials - Partitioning Tables and Indexes,10
3848374,24946544,90,List Partitioning,03:18,lecture,2,Database Essentials - Partitioning Tables and Indexes,10
3848374,24946552,91,Managing Partitions - List,05:56,lecture,3,Database Essentials - Partitioning Tables and Indexes,10
3848374,24946566,92,Manipulating Data,03:52,lecture,4,Database Essentials - Partitioning Tables and Indexes,10
3848374,24946576,93,Range Partitioning,02:16,lecture,5,Database Essentials - Partitioning Tables and Indexes,10
3848374,24946584,94,Managing Partitions - Range,05:35,lecture,6,Database Essentials - Partitioning Tables and Indexes,10
3848374,24946606,95,Repartitioning - Range,08:23,lecture,7,Database Essentials - Partitioning Tables and Indexes,10
3848374,24946614,96,Hash Partitioning,03:36,lecture,8,Database Essentials - Partitioning Tables and Indexes,10
3848374,24946622,97,Managing Partitions - Hash,06:04,lecture,9,Database Essentials - Partitioning Tables and Indexes,10
3848374,24946624,98,Usage Scenarios,03:01,lecture,10,Database Essentials - Partitioning Tables and Indexes,10
3848374,24946632,99,Sub Partitioning,05:50,lecture,11,Database Essentials - Partitioning Tables and Indexes,10
3848374,24946636,100,Exercise - Partitioned Tables,01:42,lecture,12,Database Essentials - Partitioning Tables and Indexes,10
3848374,24946730,101,Overview of Functions,04:47,lecture,1,Database Essentials - Predefined Functions,11
3848374,24946734,102,String Manipulation Functions,01:16,lecture,2,Database Essentials - Predefined Functions,11
3848374,24946736,103,Case Conversion and Length,03:19,lecture,3,Database Essentials - Predefined Functions,11
3848374,24946740,104,Extracting Data - Using substr and split_part,13:23,lecture,4,Database Essentials - Predefined Functions,11
3848374,24946746,105,Using position or strpos,04:35,lecture,5,Database Essentials - Predefined Functions,11
3848374,24946752,106,Trimming and Padding Functions,05:07,lecture,6,Database Essentials - Predefined Functions,11
3848374,24946764,107,Reverse and Concatenate Multiple Strings,02:44,lecture,7,Database Essentials - Predefined Functions,11
3848374,24946768,108,String Replacement,06:11,lecture,8,Database Essentials - Predefined Functions,11
3848374,24946774,109,Date Manipulation Functions,01:49,lecture,9,Database Essentials - Predefined Functions,11
3848374,24946778,110,Getting Current Date or Timestamp,03:13,lecture,10,Database Essentials - Predefined Functions,11
3848374,24946784,111,Date Arithmetic,05:07,lecture,11,Database Essentials - Predefined Functions,11
3848374,24946794,112,Beginning Date or Time using date_trunc,03:48,lecture,12,Database Essentials - Predefined Functions,11
3848374,24946806,113,Using to_char and to_date,10:13,lecture,13,Database Essentials - Predefined Functions,11
3848374,24946812,114,Extracting Information using extract,02:58,lecture,14,Database Essentials - Predefined Functions,11
3848374,24946820,115,Dealing with Unix Timestamp or epoch,02:51,lecture,15,Database Essentials - Predefined Functions,11
3848374,24946828,116,Overview of Numeric Functions,06:28,lecture,16,Database Essentials - Predefined Functions,11
3848374,24946840,117,Data Type Conversion,03:27,lecture,17,Database Essentials - Predefined Functions,11
3848374,24946852,118,Handling NULL Values,03:52,lecture,18,Database Essentials - Predefined Functions,11
3848374,24946858,119,Using CASE and WHEN,05:55,lecture,19,Database Essentials - Predefined Functions,11
3848374,24947072,120,Overview of Views,06:33,lecture,1,Database Essentials - Writing Advanced SQL Queries,12
3848374,24947088,121,Overview of Named Queries,03:39,lecture,2,Database Essentials - Writing Advanced SQL Queries,12
3848374,24947090,122,Overview of Sub Queries,06:20,lecture,3,Database Essentials - Writing Advanced SQL Queries,12
3848374,24947100,123,CTAS - Create Table As Select,07:13,lecture,4,Database Essentials - Writing Advanced SQL Queries,12
3848374,24947108,124,Advanced DML Operations,11:16,lecture,5,Database Essentials - Writing Advanced SQL Queries,12
3848374,24947116,125,Merging or Upserting Data,07:56,lecture,6,Database Essentials - Writing Advanced SQL Queries,12
3848374,24947122,126,Pivoting Rows into Columns,01:07,lecture,7,Database Essentials - Writing Advanced SQL Queries,12
3848374,24947128,127,Overview of Analytic Functions,04:51,lecture,8,Database Essentials - Writing Advanced SQL Queries,12
3848374,24947140,128,Analytic Functions - Aggregations,09:16,lecture,9,Database Essentials - Writing Advanced SQL Queries,12
3848374,24947154,129,Cumulative or Moving Aggregations,07:15,lecture,10,Database Essentials - Writing Advanced SQL Queries,12
3848374,24947158,130,Analytic Functions - Windowing,11:55,lecture,11,Database Essentials - Writing Advanced SQL Queries,12
3848374,24947164,131,Analytic Functions - Ranking,12:24,lecture,12,Database Essentials - Writing Advanced SQL Queries,12
3848374,24947168,132,Analytic Functions - Filtering,09:56,lecture,13,Database Essentials - Writing Advanced SQL Queries,12
3848374,24947174,133,Ranking and Filtering - Recap,03:05,lecture,14,Database Essentials - Writing Advanced SQL Queries,12
3848374,24962484,134,Introduction - Perform Database Operations,01:38,lecture,1,Programming Essentials using Python - Perform Database Operations,13
3848374,24962490,135,Overview of SQL,02:28,lecture,2,Programming Essentials using Python - Perform Database Operations,13
3848374,24962494,136,Create Database and Users Table,06:56,lecture,3,Programming Essentials using Python - Perform Database Operations,13
3848374,24962500,137,DDL - Data Definition Language,04:23,lecture,4,Programming Essentials using Python - Perform Database Operations,13
3848374,24962506,138,DML - Data Manipulation Language,04:31,lecture,5,Programming Essentials using Python - Perform Database Operations,13
3848374,24962512,139,DQL - Data Query Language,03:43,lecture,6,Programming Essentials using Python - Perform Database Operations,13
3848374,24962516,140,CRUD Operations - DML and DQL,02:04,lecture,7,Programming Essentials using Python - Perform Database Operations,13
3848374,24962522,141,TCL - Transaction Control Language,01:06,lecture,8,Programming Essentials using Python - Perform Database Operations,13
3848374,24962528,142,Example - Data Engineering,05:24,lecture,9,Programming Essentials using Python - Perform Database Operations,13
3848374,24962530,143,Example - Web Application,06:29,lecture,10,Programming Essentials using Python - Perform Database Operations,13
3848374,24962546,144,Exercise - Database Operations,02:17,lecture,11,Programming Essentials using Python - Perform Database Operations,13
3848374,24962578,145,Installing Python on Windows,09:06,lecture,1,Programming Essentials using Python - Getting Started with Python,14
3848374,24962580,146,Overview of Anaconda,13:27,lecture,2,Programming Essentials using Python - Getting Started with Python,14
3848374,24962588,147,Python CLI and Jupyter Notebook,06:42,lecture,3,Programming Essentials using Python - Getting Started with Python,14
3848374,24962592,148,Overview of Jupyter Lab,10:05,lecture,4,Programming Essentials using Python - Getting Started with Python,14
3848374,24962594,149,Using IDEs - Pycharm,08:42,lecture,5,Programming Essentials using Python - Getting Started with Python,14
3848374,24962598,150,Using Visual Studio Code,06:13,lecture,6,Programming Essentials using Python - Getting Started with Python,14
3848374,24962602,151,Using ITVersity Labs,07:10,lecture,7,Programming Essentials using Python - Getting Started with Python,14
3848374,24962604,152,Leveraging Google Colab,14:24,lecture,8,Programming Essentials using Python - Getting Started with Python,14
3848374,29567908,153,Basic Programming Constructs using Python - Introduction,01:44,lecture,1,Programming Essentials using Python - Basic Programming Constructs,15
3848374,24963074,154,Getting Help,03:55,lecture,2,Programming Essentials using Python - Basic Programming Constructs,15
3848374,24963140,155,Variables and Objects,01:47,lecture,3,Programming Essentials using Python - Basic Programming Constructs,15
3848374,24963148,156,Data Type - Commonly Used,01:58,lecture,4,Programming Essentials using Python - Basic Programming Constructs,15
3848374,24963176,157,Operators in Python,02:37,lecture,5,Programming Essentials using Python - Basic Programming Constructs,15
3848374,24963182,158,Tasks - Data Types and Operators,06:58,lecture,6,Programming Essentials using Python - Basic Programming Constructs,15
3848374,24963190,159,Conditionals,11:53,lecture,7,Programming Essentials using Python - Basic Programming Constructs,15
3848374,24963192,160,All about for loops,15:52,lecture,8,Programming Essentials using Python - Basic Programming Constructs,15
3848374,24963196,161,Running os commands,09:23,lecture,9,Programming Essentials using Python - Basic Programming Constructs,15
3848374,29567920,162,Exercises - Basic Programming Constructs,06:00,lecture,10,Programming Essentials using Python - Basic Programming Constructs,15
3848374,29567924,163,Dynamic Arithmetic Operations using eval and exec,03:19,lecture,11,Programming Essentials using Python - Basic Programming Constructs,15
3848374,29567928,164,Predefined Functions - Introduction,01:29,lecture,1,Programming Essentials using Python - Predefined Functions,16
3848374,24963478,165,Overview of Predefined Functions,03:24,lecture,2,Programming Essentials using Python - Predefined Functions,16
3848374,24963484,166,Numeric Functions,06:05,lecture,3,Programming Essentials using Python - Predefined Functions,16
3848374,24963486,167,Overview of Strings,04:40,lecture,4,Programming Essentials using Python - Predefined Functions,16
3848374,24963488,168,String Manipulation Functions,07:33,lecture,5,Programming Essentials using Python - Predefined Functions,16
3848374,24963492,169,Formatting Strings,04:21,lecture,6,Programming Essentials using Python - Predefined Functions,16
3848374,24963496,170,Print and Input Functions,04:57,lecture,7,Programming Essentials using Python - Predefined Functions,16
3848374,24963498,171,Date Manipulation Functions,11:37,lecture,8,Programming Essentials using Python - Predefined Functions,16
3848374,29567986,172,Exercises - Predefined Functions in Python,01:43,lecture,9,Programming Essentials using Python - Predefined Functions,16
3848374,24963518,173,User Defined Functions - Introduction,01:17,lecture,1,Programming Essentials using Python - User Defined Functions,17
3848374,24963520,174,Defining Functions,02:39,lecture,2,Programming Essentials using Python - User Defined Functions,17
3848374,24963524,175,Doc Strings,02:10,lecture,3,Programming Essentials using Python - User Defined Functions,17
3848374,24963530,176,Returning Variables,02:51,lecture,4,Programming Essentials using Python - User Defined Functions,17
3848374,24963534,177,Function Parameters and Arguments,05:42,lecture,5,Programming Essentials using Python - User Defined Functions,17
3848374,24963540,178,Varying Arguments,04:11,lecture,6,Programming Essentials using Python - User Defined Functions,17
3848374,24963542,179,Keyword Arguments,01:54,lecture,7,Programming Essentials using Python - User Defined Functions,17
3848374,24963546,180,Recap of User Defined Functions,09:36,lecture,8,Programming Essentials using Python - User Defined Functions,17
3848374,24963550,181,Passing Functions as Arguments,05:39,lecture,9,Programming Essentials using Python - User Defined Functions,17
3848374,24963554,182,Lambda Functions,03:59,lecture,10,Programming Essentials using Python - User Defined Functions,17
3848374,24963562,183,Usage of Lambda Functions,07:45,lecture,11,Programming Essentials using Python - User Defined Functions,17
3848374,24963568,184,Exercise - User Defined Functions,01:57,lecture,12,Programming Essentials using Python - User Defined Functions,17
3848374,29567994,185,Overview of Collections - list and set - Introduction,01:53,lecture,1,Programming Essentials using Python - Overview of Collections - list and set,18
3848374,24963652,186,Overview of list and set,04:16,lecture,2,Programming Essentials using Python - Overview of Collections - list and set,18
3848374,24963656,187,Common Operations,02:26,lecture,3,Programming Essentials using Python - Overview of Collections - list and set,18
3848374,24963662,188,Accessing elements from list,03:48,lecture,4,Programming Essentials using Python - Overview of Collections - list and set,18
3848374,24963666,189,Adding elements to list,02:46,lecture,5,Programming Essentials using Python - Overview of Collections - list and set,18
3848374,24963672,190,Updating and Deleting elements -list,02:09,lecture,6,Programming Essentials using Python - Overview of Collections - list and set,18
3848374,24963674,191,Other list operations,02:28,lecture,7,Programming Essentials using Python - Overview of Collections - list and set,18
3848374,24963678,192,Adding and Deleting elements - set,03:52,lecture,8,Programming Essentials using Python - Overview of Collections - list and set,18
3848374,24963688,193,Typical set operations,01:49,lecture,9,Programming Essentials using Python - Overview of Collections - list and set,18
3848374,24963690,194,Validating sets,02:10,lecture,10,Programming Essentials using Python - Overview of Collections - list and set,18
3848374,24963696,195,list and set - Usage,08:00,lecture,11,Programming Essentials using Python - Overview of Collections - list and set,18
3848374,29568002,196,Exercises - Basic Operations on list and,02:40,lecture,12,Programming Essentials using Python - Overview of Collections - list and set,18
3848374,29568004,197,List of Delimited Strings,03:58,lecture,13,Programming Essentials using Python - Overview of Collections - list and set,18
3848374,29568010,198,Sorting data in lists and tuples,05:58,lecture,14,Programming Essentials using Python - Overview of Collections - list and set,18
3848374,29568018,199,Sorting list of Delimited Strings,07:11,lecture,15,Programming Essentials using Python - Overview of Collections - list and set,18
3848374,29568024,200,Exercises - Sorting lists and sets,03:57,lecture,16,Programming Essentials using Python - Overview of Collections - list and set,18
3848374,29596184,201,Manipulating Collections using loops - Introduction,01:28,lecture,1,Programming Essentials using Python - Overview of Collections - dict and tuple,19
3848374,24963938,202,Overview of dict and tuple,05:38,lecture,2,Programming Essentials using Python - Overview of Collections - dict and tuple,19
3848374,24963744,203,Common Operations - dict and tuple,05:10,lecture,3,Programming Essentials using Python - Overview of Collections - dict and tuple,19
3848374,24963750,204,Accessing Elements - tuples,03:22,lecture,4,Programming Essentials using Python - Overview of Collections - dict and tuple,19
3848374,24963746,205,Accessing Elements - dict,05:40,lecture,5,Programming Essentials using Python - Overview of Collections - dict and tuple,19
3848374,24963752,206,Manipulating dict,10:52,lecture,6,Programming Essentials using Python - Overview of Collections - dict and tuple,19
3848374,24963754,207,Common Examples - dict,04:32,lecture,7,Programming Essentials using Python - Overview of Collections - dict and tuple,19
3848374,24963760,208,List of Tuples,11:30,lecture,8,Programming Essentials using Python - Overview of Collections - dict and tuple,19
3848374,24963756,209,List of dicts,08:08,lecture,9,Programming Essentials using Python - Overview of Collections - dict and tuple,19
3848374,29596190,210,Process dict values,03:29,lecture,10,Programming Essentials using Python - Overview of Collections - dict and tuple,19
3848374,29596194,211,Processing dict items,05:42,lecture,11,Programming Essentials using Python - Overview of Collections - dict and tuple,19
3848374,29596200,212,Sorting dict items,03:14,lecture,12,Programming Essentials using Python - Overview of Collections - dict and tuple,19
3848374,29596206,213,Exercises - Overview of Collections - dict and set,02:43,lecture,13,Programming Essentials using Python - Overview of Collections - dict and tuple,19
3848374,29596246,214,Manipulating Collections using loops - Introduction,02:15,lecture,1,Programming Essentials using Python - Manipulating Collections using loops,20
3848374,24963772,215,Reading Files into Collections,04:13,lecture,2,Programming Essentials using Python - Manipulating Collections using loops,20
3848374,24963782,216,Overview of Standard Transformations,03:58,lecture,3,Programming Essentials using Python - Manipulating Collections using loops,20
3848374,24963790,217,Row Level Transformations,13:55,lecture,4,Programming Essentials using Python - Manipulating Collections using loops,20
3848374,24963798,218,Getting Unique Elements,10:59,lecture,5,Programming Essentials using Python - Manipulating Collections using loops,20
3848374,24963804,219,Filtering Data,11:18,lecture,6,Programming Essentials using Python - Manipulating Collections using loops,20
3848374,24963812,220,Preparing Data Sets,04:54,lecture,7,Programming Essentials using Python - Manipulating Collections using loops,20
3848374,24963826,221,Quick recap of dict operations,05:26,lecture,8,Programming Essentials using Python - Manipulating Collections using loops,20
3848374,24963834,222,Performing Total Aggregations,14:58,lecture,9,Programming Essentials using Python - Manipulating Collections using loops,20
3848374,29596252,223,Overview of Grouped Aggregations,02:14,lecture,10,Programming Essentials using Python - Manipulating Collections using loops,20
3848374,29596254,224,Get Order Count by Status,08:30,lecture,11,Programming Essentials using Python - Manipulating Collections using loops,20
3848374,29596258,225,Get Revenue Details per Order,14:38,lecture,12,Programming Essentials using Python - Manipulating Collections using loops,20
3848374,29596262,226,Get Order Count by Month,04:21,lecture,13,Programming Essentials using Python - Manipulating Collections using loops,20
3848374,24963842,227,Joining Data Sets,12:52,lecture,14,Programming Essentials using Python - Manipulating Collections using loops,20
3848374,29596264,228,Manipulate Collections using Comprehensions,01:01,lecture,15,Programming Essentials using Python - Manipulating Collections using loops,20
3848374,29596266,229,List Comprehensions using Python,06:27,lecture,16,Programming Essentials using Python - Manipulating Collections using loops,20
3848374,29596268,230,Set Comprehensions using Python,03:14,lecture,17,Programming Essentials using Python - Manipulating Collections using loops,20
3848374,29596270,231,Dict Comprehensions in Python,04:49,lecture,18,Programming Essentials using Python - Manipulating Collections using loops,20
3848374,24963852,232,Limitations of using loops,04:46,lecture,19,Programming Essentials using Python - Manipulating Collections using loops,20
3848374,29596274,233,Exercises - Manipulating Collections using loops,06:40,lecture,20,Programming Essentials using Python - Manipulating Collections using loops,20
3848374,29607976,234,Develop myFilter,06:41,lecture,1,Programming Essentials using Python - Development of Map Reduce APIs,21
3848374,29607986,235,Validate myFilter,06:57,lecture,2,Programming Essentials using Python - Development of Map Reduce APIs,21
3848374,29607990,236,Develop myMap Function,05:43,lecture,3,Programming Essentials using Python - Development of Map Reduce APIs,21
3848374,29607996,237,Validate myMap Function,09:54,lecture,4,Programming Essentials using Python - Development of Map Reduce APIs,21
3848374,29608000,238,Develop myReduce Function,04:20,lecture,5,Programming Essentials using Python - Development of Map Reduce APIs,21
3848374,29608004,239,Validate myReduce Function,05:15,lecture,6,Programming Essentials using Python - Development of Map Reduce APIs,21
3848374,29608008,240,Develop myReduceByKey Function,05:02,lecture,7,Programming Essentials using Python - Development of Map Reduce APIs,21
3848374,29608012,241,Validate myReduceByKey Function,10:15,lecture,8,Programming Essentials using Python - Development of Map Reduce APIs,21
3848374,29608020,242,Develop myJoin Function,05:13,lecture,9,Programming Essentials using Python - Development of Map Reduce APIs,21
3848374,29626924,243,Validate myJoin Function,07:16,lecture,10,Programming Essentials using Python - Development of Map Reduce APIs,21
3848374,29626928,244,Exercises - Development of Map Reduce APIs,05:16,lecture,11,Programming Essentials using Python - Development of Map Reduce APIs,21
3848374,24964262,245,Preparing Data Sets,02:42,lecture,1,Programming Essentials using Python - Understanding Map Reduce Libraries,22
3848374,24964264,246,Filtering Data using filter,06:44,lecture,2,Programming Essentials using Python - Understanding Map Reduce Libraries,22
3848374,24964266,247,Projecting data using map,06:02,lecture,3,Programming Essentials using Python - Understanding Map Reduce Libraries,22
3848374,24964268,248,Row Level Transformations using map,10:54,lecture,4,Programming Essentials using Python - Understanding Map Reduce Libraries,22
3848374,28045124,249,Aggregations using reduce,06:54,lecture,5,Programming Essentials using Python - Understanding Map Reduce Libraries,22
3848374,29626932,250,Get Revenue for a given product id,07:53,lecture,6,Programming Essentials using Python - Understanding Map Reduce Libraries,22
3848374,29626938,251,Get total items sold and revenue for a product,05:41,lecture,7,Programming Essentials using Python - Understanding Map Reduce Libraries,22
3848374,29626942,252,Get total commission amount,06:37,lecture,8,Programming Essentials using Python - Understanding Map Reduce Libraries,22
3848374,29626944,253,Overview of itertools,04:21,lecture,9,Programming Essentials using Python - Understanding Map Reduce Libraries,22
3848374,29626950,254,Cumulative Operations using itertools,08:53,lecture,10,Programming Essentials using Python - Understanding Map Reduce Libraries,22
3848374,29626956,255,Using itertools starmap,04:56,lecture,11,Programming Essentials using Python - Understanding Map Reduce Libraries,22
3848374,29626958,256,Overview of itertools groupby,05:49,lecture,12,Programming Essentials using Python - Understanding Map Reduce Libraries,22
3848374,29626964,257,Get order count by status using itertools groupby,03:46,lecture,13,Programming Essentials using Python - Understanding Map Reduce Libraries,22
